X,Y,Z,label,scanID
252,273,33,0,082
256,273,33,0,082
252,275,33,0,082
256,276,33,0,082
252,278,33,0,082
257,278,33,0,082
253,279,33,0,082
253,280,33,0,082
257,280,33,0,082
257,282,33,0,082
253,283,33,0,082
258,284,33,0,082
217,285,33,0,082
254,285,33,0,082
258,285,33,0,082
254,288,33,0,082
258,288,33,0,082
313,288,33,0,082
254,290,33,0,082
258,290,33,0,082
253,292,33,0,082
257,292,33,0,082
257,293,33,0,082
253,295,33,0,082
257,296,33,0,082
253,297,33,0,082
257,298,33,0,082
253,299,33,0,082
257,299,33,0,082
149,313,33,0,082
100,320,33,0,082
178,334,33,0,082
327,349,33,0,082
251,350,33,0,082
284,382,33,0,082
156,386,33,0,082
218,92,34,0,082
135,107,34,0,082
164,110,34,0,082
258,112,34,0,082
339,117,34,0,082
317,129,34,0,082
212,134,34,0,082
261,154,34,0,082
319,168,34,0,082
352,170,34,0,082
98,175,34,0,082
127,178,34,0,082
131,179,34,0,082
132,180,34,0,082
128,181,34,0,082
133,182,34,0,082
129,183,34,0,082
134,183,34,0,082
130,184,34,0,082
134,184,34,0,082
134,185,34,0,082
130,186,34,0,082
134,186,34,0,082
131,187,34,0,082
131,188,34,0,082
135,189,34,0,082
131,190,34,0,082
135,191,34,0,082
131,193,34,0,082
135,193,34,0,082
132,194,34,0,082
335,215,34,0,082
151,217,34,0,082
362,222,34,0,082
112,224,34,0,082
296,230,34,0,082
227,235,34,0,082
335,237,34,0,082
247,246,34,0,082
245,247,34,0,082
250,247,34,0,082
244,248,34,0,082
249,249,34,0,082
243,250,34,0,082
248,250,34,0,082
241,252,34,0,082
249,252,34,0,082
240,253,34,0,082
250,253,34,0,082
239,254,34,0,082
245,254,34,0,082
251,254,34,0,082
237,255,34,0,082
243,255,34,0,082
247,255,34,0,082
252,255,34,0,082
210,256,34,0,082
212,256,34,0,082
216,256,34,0,082
217,256,34,0,082
220,256,34,0,082
248,256,34,0,082
252,256,34,0,082
213,257,34,0,082
235,257,34,0,082
241,257,34,0,082
206,258,34,0,082
209,258,34,0,082
221,258,34,0,082
240,258,34,0,082
249,258,34,0,082
253,258,34,0,082
330,258,34,0,082
204,259,34,0,082
207,259,34,0,082
209,259,34,0,082
235,259,34,0,082
237,259,34,0,082
215,260,34,0,082
217,260,34,0,082
218,260,34,0,082
220,260,34,0,082
250,260,34,0,082
254,260,34,0,082
204,261,34,0,082
214,261,34,0,082
254,261,34,0,082
205,262,34,0,082
213,262,34,0,082
250,262,34,0,082
207,263,34,0,082
209,263,34,0,082
210,263,34,0,082
250,263,34,0,082
255,263,34,0,082
251,264,34,0,082
251,265,34,0,082
255,265,34,0,082
255,266,34,0,082
251,267,34,0,082
251,269,34,0,082
255,269,34,0,082
251,270,34,0,082
252,272,34,0,082
256,273,34,0,082
285,273,34,0,082
252,274,34,0,082
256,275,34,0,082
252,276,34,0,082
257,277,34,0,082
252,278,34,0,082
130,281,34,0,082
225,285,34,0,082
326,293,34,0,082
257,295,34,0,082
253,297,34,0,082
257,297,34,0,082
253,299,34,0,082
257,299,34,0,082
253,301,34,0,082
253,302,34,0,082
256,302,34,0,082
257,302,34,0,082
290,312,34,0,082
94,315,34,0,082
342,332,34,0,082
167,339,34,0,082
278,349,34,0,082
242,362,34,0,082
144,371,34,0,082
261,390,34,0,082
217,45,35,0,082
273,47,35,0,082
181,51,35,0,082
334,81,35,0,082
227,83,35,0,082
185,87,35,0,082
258,104,35,0,082
160,107,35,0,082
133,112,35,0,082
214,126,35,0,082
313,127,35,0,082
244,135,35,0,082
152,136,35,0,082
156,136,35,0,082
240,136,35,0,082
244,136,35,0,082
350,136,35,0,082
152,138,35,0,082
156,138,35,0,082
240,138,35,0,082
244,138,35,0,082
113,140,35,0,082
151,140,35,0,082
156,140,35,0,082
240,140,35,0,082
244,140,35,0,082
151,141,35,0,082
240,141,35,0,082
154,142,35,0,082
239,142,35,0,082
150,143,35,0,082
243,143,35,0,082
154,144,35,0,082
270,144,35,0,082
150,145,35,0,082
153,146,35,0,082
150,148,35,0,082
155,149,35,0,082
152,150,35,0,082
157,150,35,0,082
153,151,35,0,082
158,151,35,0,082
155,152,35,0,082
156,153,35,0,082
155,159,35,0,082
139,161,35,0,082
153,161,35,0,082
157,163,35,0,082
150,164,35,0,082
155,165,35,0,082
149,166,35,0,082
153,167,35,0,082
148,168,35,0,082
153,169,35,0,082
158,169,35,0,082
152,170,35,0,082
153,170,35,0,082
125,171,35,0,082
152,171,35,0,082
157,171,35,0,082
126,172,35,0,082
147,172,35,0,082
157,172,35,0,082
123,173,35,0,082
127,173,35,0,082
152,173,35,0,082
156,173,35,0,082
124,174,35,0,082
128,174,35,0,082
150,174,35,0,082
125,175,35,0,082
100,176,35,0,082
126,176,35,0,082
130,176,35,0,082
131,177,35,0,082
127,178,35,0,082
131,178,35,0,082
128,179,35,0,082
132,179,35,0,082
129,181,35,0,082
133,181,35,0,082
262,192,35,0,082
261,194,35,0,082
260,195,35,0,082
265,195,35,0,082
259,197,35,0,082
263,197,35,0,082
258,199,35,0,082
262,199,35,0,082
262,200,35,0,082
256,201,35,0,082
255,202,35,0,082
260,202,35,0,082
255,204,35,0,082
260,204,35,0,082
256,205,35,0,082
260,205,35,0,082
257,207,35,0,082
261,207,35,0,082
257,209,35,0,082
261,209,35,0,082
328,209,35,0,082
258,211,35,0,082
262,211,35,0,082
258,213,35,0,082
262,214,35,0,082
260,216,35,0,082
263,216,35,0,082
364,217,35,0,082
261,218,35,0,082
265,219,35,0,082
156,222,35,0,082
108,227,35,0,082
225,234,35,0,082
286,234,35,0,082
368,254,35,0,082
196,270,35,0,082
191,271,35,0,082
196,272,35,0,082
191,273,35,0,082
196,273,35,0,082
190,274,35,0,082
108,275,35,0,082
190,275,35,0,082
195,275,35,0,082
193,277,35,0,082
189,278,35,0,082
321,278,35,0,082
188,280,35,0,082
192,280,35,0,082
192,281,35,0,082
189,282,35,0,082
216,285,35,0,082
131,311,35,0,082
100,317,35,0,082
265,341,35,0,082
161,346,35,0,082
324,352,35,0,082
235,369,35,0,082
260,395,35,0,082
201,399,35,0,082
199,77,36,0,082
265,82,36,0,082
138,105,36,0,082
300,105,36,0,082
168,110,36,0,082
210,116,36,0,082
280,128,36,0,082
316,129,36,0,082
342,130,36,0,082
240,133,36,0,082
244,133,36,0,082
240,135,36,0,082
244,135,36,0,082
151,137,36,0,082
150,138,36,0,082
153,138,36,0,082
240,138,36,0,082
244,138,36,0,082
240,140,36,0,082
244,140,36,0,082
150,141,36,0,082
154,141,36,0,082
239,142,36,0,082
150,143,36,0,082
243,143,36,0,082
154,144,36,0,082
239,144,36,0,082
150,145,36,0,082
243,145,36,0,082
154,146,36,0,082
150,148,36,0,082
154,148,36,0,082
156,148,36,0,082
151,150,36,0,082
157,150,36,0,082
152,151,36,0,082
153,152,36,0,082
154,152,36,0,082
105,159,36,0,082
152,161,36,0,082
159,161,36,0,082
151,163,36,0,082
151,164,36,0,082
156,164,36,0,082
150,166,36,0,082
155,166,36,0,082
149,167,36,0,082
154,167,36,0,082
122,168,36,0,082
123,168,36,0,082
187,168,36,0,082
119,170,36,0,082
124,170,36,0,082
147,170,36,0,082
152,170,36,0,082
187,170,36,0,082
191,170,36,0,082
120,171,36,0,082
121,172,36,0,082
125,172,36,0,082
151,172,36,0,082
187,172,36,0,082
191,172,36,0,082
122,173,36,0,082
126,173,36,0,082
147,173,36,0,082
156,173,36,0,082
187,173,36,0,082
123,174,36,0,082
127,174,36,0,082
192,174,36,0,082
124,175,36,0,082
150,175,36,0,082
188,175,36,0,082
125,176,36,0,082
155,176,36,0,082
188,176,36,0,082
192,176,36,0,082
188,177,36,0,082
192,177,36,0,082
189,178,36,0,082
193,179,36,0,082
189,180,36,0,082
188,181,36,0,082
187,182,36,0,082
193,182,36,0,082
191,183,36,0,082
90,193,36,0,082
159,196,36,0,082
111,199,36,0,082
257,206,36,0,082
261,206,36,0,082
257,207,36,0,082
261,207,36,0,082
261,208,36,0,082
257,209,36,0,082
258,210,36,0,082
262,210,36,0,082
258,212,36,0,082
262,212,36,0,082
258,213,36,0,082
262,213,36,0,082
263,214,36,0,082
259,215,36,0,082
260,216,36,0,082
263,216,36,0,082
264,217,36,0,082
364,220,36,0,082
150,222,36,0,082
324,222,36,0,082
346,226,36,0,082
288,228,36,0,082
115,230,36,0,082
172,245,36,0,082
119,273,36,0,082
306,279,36,0,082
337,279,36,0,082
85,287,36,0,082
175,293,36,0,082
174,294,36,0,082
173,295,36,0,082
177,295,36,0,082
172,296,36,0,082
176,296,36,0,082
171,297,36,0,082
175,298,36,0,082
174,299,36,0,082
165,306,36,0,082
182,306,36,0,082
162,307,36,0,082
164,308,36,0,082
162,309,36,0,082
165,309,36,0,082
165,310,36,0,082
162,311,36,0,082
130,312,36,0,082
162,312,36,0,082
165,312,36,0,082
280,344,36,0,082
324,344,36,0,082
120,351,36,0,082
177,354,36,0,082
260,390,36,0,082
253,42,37,0,082
212,43,37,0,082
308,63,37,0,082
219,80,37,0,082
267,86,37,0,082
130,105,37,0,082
164,105,37,0,082
298,112,37,0,082
210,125,37,0,082
245,126,37,0,082
242,127,37,0,082
320,129,37,0,082
241,130,37,0,082
245,130,37,0,082
347,130,37,0,082
240,132,37,0,082
244,132,37,0,082
244,133,37,0,082
240,135,37,0,082
244,135,37,0,082
244,137,37,0,082
240,138,37,0,082
244,138,37,0,082
265,146,37,0,082
211,150,37,0,082
151,163,37,0,082
150,165,37,0,082
155,165,37,0,082
154,166,37,0,082
149,168,37,0,082
148,169,37,0,082
153,169,37,0,082
147,170,37,0,082
152,170,37,0,082
147,172,37,0,082
151,172,37,0,082
152,172,37,0,082
151,174,37,0,082
155,174,37,0,082
100,175,37,0,082
150,175,37,0,082
151,175,37,0,082
146,176,37,0,082
150,176,37,0,082
154,177,37,0,082
150,178,37,0,082
153,179,37,0,082
153,181,37,0,082
304,186,37,0,082
309,186,37,0,082
355,187,37,0,082
309,188,37,0,082
305,189,37,0,082
310,189,37,0,082
314,189,37,0,082
314,190,37,0,082
310,191,37,0,082
315,191,37,0,082
305,192,37,0,082
315,193,37,0,082
306,194,37,0,082
311,194,37,0,082
161,202,37,0,082
301,215,37,0,082
339,217,37,0,082
207,220,37,0,082
105,226,37,0,082
146,229,37,0,082
242,229,37,0,082
280,269,37,0,082
366,270,37,0,082
117,291,37,0,082
171,297,37,0,082
170,298,37,0,082
168,299,37,0,082
174,299,37,0,082
166,300,37,0,082
138,301,37,0,082
171,301,37,0,082
163,303,37,0,082
169,303,37,0,082
316,303,37,0,082
168,304,37,0,082
162,305,37,0,082
166,305,37,0,082
161,306,37,0,082
165,307,37,0,082
161,308,37,0,082
165,309,37,0,082
161,311,37,0,082
165,311,37,0,082
194,311,37,0,082
101,324,37,0,082
351,326,37,0,082
181,344,37,0,082
245,349,37,0,082
305,369,37,0,082
174,393,37,0,082
174,77,38,0,082
211,83,38,0,082
268,89,38,0,082
168,102,38,0,082
127,117,38,0,082
246,122,38,0,082
249,122,38,0,082
245,123,38,0,082
250,123,38,0,082
245,124,38,0,082
243,125,38,0,082
249,125,38,0,082
248,126,38,0,082
242,127,38,0,082
247,127,38,0,082
213,128,38,0,082
241,128,38,0,082
246,128,38,0,082
312,129,38,0,082
241,130,38,0,082
245,130,38,0,082
241,131,38,0,082
245,131,38,0,082
240,132,38,0,082
245,133,38,0,082
241,134,38,0,082
344,135,38,0,082
262,151,38,0,082
130,156,38,0,082
102,164,38,0,082
145,174,38,0,082
150,175,38,0,082
145,176,38,0,082
150,176,38,0,082
150,176,38,0,082
154,176,38,0,082
150,177,38,0,082
154,177,38,0,082
145,178,38,0,082
149,179,38,0,082
145,180,38,0,082
153,180,38,0,082
146,181,38,0,082
148,181,38,0,082
148,182,38,0,082
153,182,38,0,082
362,204,38,0,082
336,207,38,0,082
117,209,38,0,082
214,221,38,0,082
248,224,38,0,082
280,227,38,0,082
332,239,38,0,082
140,249,38,0,082
171,251,38,0,082
106,258,38,0,082
326,272,38,0,082
87,290,38,0,082
136,296,38,0,082
171,298,38,0,082
168,299,38,0,082
167,300,38,0,082
172,300,38,0,082
165,301,38,0,082
170,301,38,0,082
169,302,38,0,082
164,303,38,0,082
168,303,38,0,082
163,304,38,0,082
167,304,38,0,082
166,305,38,0,082
162,307,38,0,082
165,308,38,0,082
162,309,38,0,082
162,310,38,0,082
164,310,38,0,082
272,310,38,0,082
272,311,38,0,082
268,312,38,0,082
269,313,38,0,082
273,313,38,0,082
269,314,38,0,082
273,314,38,0,082
269,316,38,0,082
273,316,38,0,082
269,318,38,0,082
273,318,38,0,082
304,318,38,0,082
269,319,38,0,082
268,320,38,0,082
273,321,38,0,082
267,322,38,0,082
272,322,38,0,082
271,323,38,0,082
266,324,38,0,082
270,324,38,0,082
270,325,38,0,082
267,326,38,0,082
173,337,38,0,082
243,346,38,0,082
308,367,38,0,082
180,393,38,0,082
215,41,39,0,082
268,43,39,0,082
173,84,39,0,082
284,86,39,0,082
227,89,39,0,082
249,117,39,0,082
253,117,39,0,082
309,117,39,0,082
128,118,39,0,082
253,119,39,0,082
204,120,39,0,082
248,120,39,0,082
252,121,39,0,082
246,122,39,0,082
251,123,39,0,082
245,124,39,0,082
250,124,39,0,082
249,125,39,0,082
243,126,39,0,082
247,127,39,0,082
242,128,39,0,082
246,128,39,0,082
346,137,39,0,082
268,158,39,0,082
102,163,39,0,082
148,167,39,0,082
153,167,39,0,082
148,169,39,0,082
153,169,39,0,082
143,170,39,0,082
152,170,39,0,082
147,171,39,0,082
152,172,39,0,082
148,173,39,0,082
144,174,39,0,082
149,174,39,0,082
145,175,39,0,082
145,176,39,0,082
150,176,39,0,082
150,177,39,0,082
145,178,39,0,082
149,178,39,0,082
153,178,39,0,082
145,179,39,0,082
149,180,39,0,082
153,180,39,0,082
153,182,39,0,082
148,183,39,0,082
152,184,39,0,082
148,185,39,0,082
195,204,39,0,082
336,204,39,0,082
363,213,39,0,082
263,219,39,0,082
123,221,39,0,082
321,234,39,0,082
200,250,39,0,082
204,250,39,0,082
200,251,39,0,082
204,252,39,0,082
200,253,39,0,082
204,253,39,0,082
200,254,39,0,082
204,255,39,0,082
205,256,39,0,082
200,257,39,0,082
201,258,39,0,082
202,259,39,0,082
203,260,39,0,082
204,260,39,0,082
118,265,39,0,082
174,266,39,0,082
268,268,39,0,082
324,278,39,0,082
261,302,39,0,082
257,303,39,0,082
257,304,39,0,082
261,304,39,0,082
262,304,39,0,082
265,305,39,0,082
257,306,39,0,082
266,306,39,0,082
258,307,39,0,082
260,308,39,0,082
262,308,39,0,082
269,308,39,0,082
263,309,39,0,082
265,309,39,0,082
314,309,39,0,082
267,311,39,0,082
272,311,39,0,082
268,312,39,0,082
269,313,39,0,082
273,314,39,0,082
269,315,39,0,082
273,316,39,0,082
269,317,39,0,082
97,319,39,0,082
269,319,39,0,082
273,320,39,0,082
267,322,39,0,082
272,322,39,0,082
271,323,39,0,082
265,324,39,0,082
270,324,39,0,082
148,327,39,0,082
268,327,39,0,082
266,328,39,0,082
184,347,39,0,082
250,355,39,0,082
296,377,39,0,082
159,385,39,0,082
193,77,40,0,082
222,90,40,0,082
268,94,40,0,082
292,95,40,0,082
169,101,40,0,082
252,114,40,0,082
194,116,40,0,082
251,116,40,0,082
255,116,40,0,082
250,117,40,0,082
255,117,40,0,082
249,118,40,0,082
254,118,40,0,082
248,119,40,0,082
248,120,40,0,082
253,120,40,0,082
252,121,40,0,082
247,122,40,0,082
252,122,40,0,082
250,123,40,0,082
261,150,40,0,082
200,151,40,0,082
212,186,40,0,082
250,192,40,0,082
182,215,40,0,082
266,223,40,0,082
342,228,40,0,082
233,229,40,0,082
103,232,40,0,082
156,236,40,0,082
201,251,40,0,082
200,254,40,0,082
204,254,40,0,082
200,255,40,0,082
204,256,40,0,082
206,256,40,0,082
200,257,40,0,082
208,257,40,0,082
210,257,40,0,082
201,258,40,0,082
211,258,40,0,082
202,259,40,0,082
203,259,40,0,082
212,259,40,0,082
205,260,40,0,082
207,260,40,0,082
209,261,40,0,082
214,261,40,0,082
210,262,40,0,082
216,262,40,0,082
304,262,40,0,082
211,263,40,0,082
215,263,40,0,082
219,263,40,0,082
201,265,40,0,082
203,265,40,0,082
211,265,40,0,082
217,265,40,0,082
200,266,40,0,082
205,266,40,0,082
207,266,40,0,082
209,266,40,0,082
211,266,40,0,082
216,266,40,0,082
153,267,40,0,082
215,267,40,0,082
200,268,40,0,082
214,268,40,0,082
208,269,40,0,082
213,269,40,0,082
201,270,40,0,082
207,270,40,0,082
211,270,40,0,082
201,271,40,0,082
206,271,40,0,082
210,271,40,0,082
209,272,40,0,082
208,273,40,0,082
201,274,40,0,082
205,275,40,0,082
201,276,40,0,082
205,276,40,0,082
200,278,40,0,082
204,278,40,0,082
204,279,40,0,082
200,280,40,0,082
204,281,40,0,082
331,281,40,0,082
204,282,40,0,082
200,283,40,0,082
181,284,40,0,082
122,285,40,0,082
200,285,40,0,082
204,285,40,0,082
205,286,40,0,082
200,287,40,0,082
205,289,40,0,082
201,291,40,0,082
154,304,40,0,082
260,304,40,0,082
262,304,40,0,082
263,304,40,0,082
264,305,40,0,082
266,306,40,0,082
268,307,40,0,082
269,307,40,0,082
260,308,40,0,082
261,308,40,0,082
263,309,40,0,082
270,309,40,0,082
266,310,40,0,082
271,310,40,0,082
187,311,40,0,082
267,311,40,0,082
269,312,40,0,082
272,312,40,0,082
270,314,40,0,082
272,315,40,0,082
270,318,40,0,082
272,318,40,0,082
295,320,40,0,082
266,324,40,0,082
264,325,40,0,082
263,326,40,0,082
268,326,40,0,082
262,327,40,0,082
267,327,40,0,082
265,328,40,0,082
189,345,40,0,082
153,349,40,0,082
241,352,40,0,082
209,83,41,0,082
280,94,41,0,082
162,107,41,0,082
125,119,41,0,082
311,128,41,0,082
201,135,41,0,082
350,146,41,0,082
257,147,41,0,082
215,176,41,0,082
92,188,41,0,082
126,206,41,0,082
334,207,41,0,082
124,208,41,0,082
127,208,41,0,082
128,209,41,0,082
191,209,41,0,082
125,210,41,0,082
129,210,41,0,082
126,212,41,0,082
130,212,41,0,082
127,214,41,0,082
131,214,41,0,082
367,215,41,0,082
128,216,41,0,082
132,216,41,0,082
128,217,41,0,082
128,219,41,0,082
132,219,41,0,082
235,224,41,0,082
271,225,41,0,082
103,230,41,0,082
209,257,41,0,082
211,258,41,0,082
283,258,41,0,082
213,259,41,0,082
207,260,41,0,082
209,261,41,0,082
214,261,41,0,082
211,262,41,0,082
215,263,41,0,082
163,264,41,0,082
211,264,41,0,082
215,264,41,0,082
337,265,41,0,082
206,266,41,0,082
208,266,41,0,082
209,266,41,0,082
211,266,41,0,082
215,266,41,0,082
214,268,41,0,082
213,269,41,0,082
206,270,41,0,082
211,270,41,0,082
117,275,41,0,082
312,304,41,0,082
262,327,41,0,082
266,327,41,0,082
265,329,41,0,082
158,330,41,0,082
259,330,41,0,082
264,330,41,0,082
263,331,41,0,082
259,332,41,0,082
263,333,41,0,082
258,334,41,0,082
262,335,41,0,082
258,336,41,0,082
262,336,41,0,082
104,337,41,0,082
259,338,41,0,082
263,339,41,0,082
259,341,41,0,082
263,342,41,0,082
235,370,41,0,082
298,382,41,0,082
186,394,41,0,082
269,65,42,0,082
270,65,42,0,082
271,66,42,0,082
267,67,42,0,082
268,68,42,0,082
273,68,42,0,082
269,69,42,0,082
274,69,42,0,082
270,70,42,0,082
275,71,42,0,082
272,72,42,0,082
276,72,42,0,082
273,73,42,0,082
277,74,42,0,082
274,75,42,0,082
277,76,42,0,082
274,77,42,0,082
277,78,42,0,082
227,79,42,0,082
274,79,42,0,082
168,84,42,0,082
288,107,42,0,082
196,132,42,0,082
322,133,42,0,082
118,135,42,0,082
351,140,42,0,082
273,147,42,0,082
103,165,42,0,082
207,169,42,0,082
128,171,42,0,082
252,173,42,0,082
125,203,42,0,082
192,203,42,0,082
121,204,42,0,082
121,205,42,0,082
126,205,42,0,082
122,206,42,0,082
127,207,42,0,082
360,207,42,0,082
128,208,42,0,082
124,209,42,0,082
125,210,42,0,082
129,210,42,0,082
130,211,42,0,082
334,211,42,0,082
126,212,42,0,082
127,213,42,0,082
131,213,42,0,082
127,215,42,0,082
132,215,42,0,082
128,216,42,0,082
128,217,42,0,082
132,217,42,0,082
128,219,42,0,082
132,219,42,0,082
255,219,42,0,082
132,220,42,0,082
281,230,42,0,082
337,233,42,0,082
339,233,42,0,082
341,233,42,0,082
343,233,42,0,082
335,234,42,0,082
333,235,42,0,082
331,236,42,0,082
337,236,42,0,082
339,236,42,0,082
342,236,42,0,082
344,236,42,0,082
329,237,42,0,082
335,237,42,0,082
327,238,42,0,082
333,238,42,0,082
331,239,42,0,082
111,240,42,0,082
330,240,42,0,082
328,241,42,0,082
158,251,42,0,082
213,259,42,0,082
214,260,42,0,082
210,261,42,0,082
211,262,42,0,082
215,262,42,0,082
211,263,42,0,082
215,263,42,0,082
211,265,42,0,082
215,265,42,0,082
207,266,42,0,082
209,266,42,0,082
211,266,42,0,082
215,267,42,0,082
214,268,42,0,082
212,269,42,0,082
213,269,42,0,082
207,270,42,0,082
208,270,42,0,082
206,271,42,0,082
204,272,42,0,082
210,272,42,0,082
203,273,42,0,082
208,273,42,0,082
202,275,42,0,082
207,275,42,0,082
206,276,42,0,082
161,278,42,0,082
202,278,42,0,082
206,278,42,0,082
317,279,42,0,082
202,280,42,0,082
206,280,42,0,082
203,282,42,0,082
203,283,42,0,082
206,283,42,0,082
115,285,42,0,082
202,285,42,0,082
206,286,42,0,082
84,300,42,0,082
286,305,42,0,082
133,314,42,0,082
324,319,42,0,082
260,329,42,0,082
348,329,42,0,082
259,331,42,0,082
263,331,42,0,082
259,332,42,0,082
263,332,42,0,082
259,333,42,0,082
258,334,42,0,082
262,334,42,0,082
258,336,42,0,082
262,336,42,0,082
259,337,42,0,082
263,337,42,0,082
194,338,42,0,082
263,338,42,0,082
259,339,42,0,082
263,339,42,0,082
291,345,42,0,082
156,351,42,0,082
232,359,42,0,082
290,380,42,0,082
159,386,42,0,082
220,397,42,0,082
204,44,43,0,082
278,46,43,0,082
224,75,43,0,082
189,84,43,0,082
280,95,43,0,082
157,107,43,0,082
120,127,43,0,082
308,127,43,0,082
224,132,43,0,082
199,148,43,0,082
354,153,43,0,082
258,159,43,0,082
197,179,43,0,082
336,198,43,0,082
250,202,43,0,082
191,209,43,0,082
156,217,43,0,082
105,220,43,0,082
274,226,43,0,082
367,239,43,0,082
276,252,43,0,082
116,270,43,0,082
344,276,43,0,082
147,289,43,0,082
82,290,43,0,082
276,299,43,0,082
310,299,43,0,082
193,331,43,0,082
151,336,43,0,082
262,340,43,0,082
156,380,43,0,082
271,391,43,0,082
211,397,43,0,082
257,74,44,0,082
194,81,44,0,082
299,95,44,0,082
237,110,44,0,082
234,112,44,0,082
238,113,44,0,082
235,115,44,0,082
235,116,44,0,082
239,117,44,0,082
235,118,44,0,082
235,120,44,0,082
239,120,44,0,082
239,122,44,0,082
236,123,44,0,082
119,130,44,0,082
200,141,44,0,082
267,141,44,0,082
355,141,44,0,082
324,152,44,0,082
328,152,44,0,082
324,153,44,0,082
302,154,44,0,082
299,155,44,0,082
303,155,44,0,082
324,155,44,0,082
328,155,44,0,082
304,156,44,0,082
324,156,44,0,082
328,156,44,0,082
300,157,44,0,082
305,157,44,0,082
301,158,44,0,082
327,158,44,0,082
339,158,44,0,082
340,158,44,0,082
302,159,44,0,082
306,159,44,0,082
322,159,44,0,082
341,159,44,0,082
325,160,44,0,082
342,160,44,0,082
290,161,44,0,082
303,161,44,0,082
328,161,44,0,082
329,161,44,0,082
336,161,44,0,082
128,162,44,0,082
293,162,44,0,082
294,162,44,0,082
321,162,44,0,082
324,162,44,0,082
331,162,44,0,082
338,162,44,0,082
343,162,44,0,082
290,163,44,0,082
304,163,44,0,082
333,163,44,0,082
339,163,44,0,082
344,163,44,0,082
290,164,44,0,082
302,164,44,0,082
309,164,44,0,082
312,164,44,0,082
314,164,44,0,082
316,164,44,0,082
318,164,44,0,082
323,164,44,0,082
335,164,44,0,082
292,165,44,0,082
308,165,44,0,082
322,165,44,0,082
328,165,44,0,082
329,165,44,0,082
341,165,44,0,082
345,165,44,0,082
294,166,44,0,082
307,166,44,0,082
321,166,44,0,082
330,166,44,0,082
332,166,44,0,082
303,167,44,0,082
304,167,44,0,082
305,167,44,0,082
334,167,44,0,082
342,167,44,0,082
346,167,44,0,082
300,168,44,0,082
302,168,44,0,082
311,168,44,0,082
312,168,44,0,082
314,168,44,0,082
316,169,44,0,082
320,169,44,0,082
343,169,44,0,082
320,171,44,0,082
344,171,44,0,082
316,172,44,0,082
320,173,44,0,082
316,174,44,0,082
320,174,44,0,082
315,176,44,0,082
319,176,44,0,082
318,180,44,0,082
313,181,44,0,082
318,181,44,0,082
314,183,44,0,082
318,183,44,0,082
314,184,44,0,082
317,184,44,0,082
89,185,44,0,082
109,189,44,0,082
106,191,44,0,082
111,192,44,0,082
107,193,44,0,082
113,193,44,0,082
115,193,44,0,082
108,194,44,0,082
109,195,44,0,082
111,195,44,0,082
117,195,44,0,082
112,196,44,0,082
118,196,44,0,082
113,197,44,0,082
114,197,44,0,082
120,197,44,0,082
115,198,44,0,082
117,199,44,0,082
122,199,44,0,082
118,200,44,0,082
120,203,44,0,082
201,203,44,0,082
263,214,44,0,082
366,214,44,0,082
350,227,44,0,082
349,228,44,0,082
353,229,44,0,082
348,230,44,0,082
352,230,44,0,082
347,231,44,0,082
351,231,44,0,082
346,232,44,0,082
350,233,44,0,082
346,234,44,0,082
350,235,44,0,082
350,236,44,0,082
346,237,44,0,082
350,238,44,0,082
346,239,44,0,082
350,239,44,0,082
113,253,44,0,082
309,256,44,0,082
245,273,44,0,082
247,273,44,0,082
248,274,44,0,082
249,274,44,0,082
250,275,44,0,082
251,276,44,0,082
252,276,44,0,082
245,277,44,0,082
247,277,44,0,082
248,278,44,0,082
250,279,44,0,082
258,281,44,0,082
259,281,44,0,082
260,282,44,0,082
256,283,44,0,082
261,283,44,0,082
257,284,44,0,082
258,285,44,0,082
261,285,44,0,082
259,286,44,0,082
260,286,44,0,082
310,296,44,0,082
90,302,44,0,082
131,316,44,0,082
339,339,44,0,082
259,342,44,0,082
123,361,44,0,082
186,369,44,0,082
234,375,44,0,082
281,383,44,0,082
206,41,45,0,082
288,53,45,0,082
196,79,45,0,082
277,87,45,0,082
258,104,45,0,082
258,105,45,0,082
262,105,45,0,082
257,106,45,0,082
261,107,45,0,082
257,108,45,0,082
261,109,45,0,082
164,112,45,0,082
297,132,45,0,082
117,136,45,0,082
291,146,45,0,082
293,146,45,0,082
287,147,45,0,082
289,147,45,0,082
295,147,45,0,082
285,148,45,0,082
298,149,45,0,082
290,150,45,0,082
291,150,45,0,082
293,150,45,0,082
299,150,45,0,082
355,150,45,0,082
284,151,45,0,082
289,151,45,0,082
294,151,45,0,082
296,152,45,0,082
301,152,45,0,082
284,153,45,0,082
289,153,45,0,082
298,154,45,0,082
303,154,45,0,082
289,155,45,0,082
299,155,45,0,082
285,156,45,0,082
304,156,45,0,082
198,157,45,0,082
289,157,45,0,082
286,158,45,0,082
290,158,45,0,082
301,158,45,0,082
287,159,45,0,082
288,161,45,0,082
292,161,45,0,082
289,162,45,0,082
293,162,45,0,082
291,164,45,0,082
105,190,45,0,082
109,190,45,0,082
110,191,45,0,082
112,192,45,0,082
107,193,45,0,082
114,193,45,0,082
109,195,45,0,082
116,195,45,0,082
112,196,45,0,082
274,196,45,0,082
118,197,45,0,082
89,199,45,0,082
115,199,45,0,082
185,207,45,0,082
341,213,45,0,082
111,215,45,0,082
216,222,45,0,082
264,228,45,0,082
367,254,45,0,082
113,263,45,0,082
335,271,45,0,082
